city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Maringá,4115200.0,2020-12-07,50,430157.0,423666.0,False,False,16145,3753.28078,2020-12-07,0.0136,220,265,city,PR,127,3
Maringá,4115200.0,2020-12-08,50,430157.0,423666.0,False,False,16232,3773.50595,2020-12-08,0.014,227,266,city,PR,87,7
Maringá,4115200.0,2020-12-09,50,430157.0,423666.0,False,False,16415,3816.04856,2020-12-09,0.0141,231,267,city,PR,183,4
Maringá,4115200.0,2020-12-10,50,430157.0,423666.0,False,False,16745,3892.76473,2020-12-10,0.014,235,268,city,PR,330,4
Maringá,4115200.0,2020-12-11,50,430157.0,423666.0,False,False,17304,4022.71729,2020-12-11,0.0138,238,269,city,PR,559,3
Maringá,4115200.0,2020-12-12,50,430157.0,423666.0,False,False,17561,4082.46291,2020-12-12,0.0136,239,270,city,PR,257,1
Maringá,4115200.0,2020-12-13,51,430157.0,423666.0,False,False,17802,4138.48897,2020-12-13,0.0134,239,271,city,PR,241,0
Maringá,4115200.0,2020-12-14,51,430157.0,423666.0,False,False,17898,4160.8064,2020-12-14,0.0134,240,272,city,PR,96,1
Maringá,4115200.0,2020-12-15,51,430157.0,423666.0,False,False,18096,4206.83611,2020-12-15,0.0136,247,273,city,PR,198,7
Maringá,4115200.0,2020-12-16,51,430157.0,423666.0,False,False,18389,4274.95077,2020-12-16,0.0146,269,274,city,PR,293,22
Maringá,4115200.0,2020-12-17,51,430157.0,423666.0,False,False,18601,4324.2351,2020-12-17,0.0145,270,275,city,PR,212,1
Maringá,4115200.0,2020-12-18,51,430157.0,423666.0,False,False,18778,4365.38287,2020-12-18,0.0147,276,276,city,PR,177,6
Maringá,4115200.0,2020-12-19,51,430157.0,423666.0,False,False,18992,4415.13215,2020-12-19,0.0147,279,277,city,PR,214,3
Maringá,4115200.0,2020-12-20,52,430157.0,423666.0,False,False,19431,4517.18791,2020-12-20,0.0144,279,278,city,PR,439,0
Maringá,4115200.0,2020-12-21,52,430157.0,423666.0,False,False,19871,4619.47614,2020-12-21,0.0141,280,279,city,PR,440,1
Maringá,4115200.0,2020-12-22,52,430157.0,423666.0,False,False,20264,4710.83814,2020-12-22,0.0143,290,280,city,PR,393,10
Maringá,4115200.0,2020-12-23,52,430157.0,423666.0,False,False,20556,4778.72033,2020-12-23,0.0146,300,281,city,PR,292,10
Maringá,4115200.0,2020-12-24,52,430157.0,423666.0,False,False,20847,4846.37005,2020-12-24,0.0145,303,282,city,PR,291,3
Maringá,4115200.0,2020-12-25,52,430157.0,423666.0,False,False,21112,4907.97546,2020-12-25,0.0145,307,283,city,PR,265,4
Maringá,4115200.0,2020-12-26,52,430157.0,423666.0,False,False,21112,4907.97546,2020-12-26,0.0145,307,284,city,PR,0,0
Maringá,4115200.0,2020-12-27,53,430157.0,423666.0,False,False,21126,4911.23009,2020-12-27,0.0145,307,285,city,PR,14,0
Maringá,4115200.0,2020-12-28,53,430157.0,423666.0,True,False,21403,4975.62518,2020-12-28,0.0145,311,286,city,PR,277,4
